Sun Mar 15 01:40:33 2015
number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
507,1656.0000,306.10,1.80,3115008,66924,3023748,274.7750,346.0890,281.8280,7.2590,60.97,507,0
509,1665.0000,306.80,1.80,3127296,67188,3035676,274.7750,308.3110,281.5320,5.1380,55.19,509,0
511,1632.0000,312.80,1.83,3139584,67452,3047604,274.7830,331.7910,281.7100,6.8130,58.96,511,0
513,1632.0000,314.00,1.84,3151872,67716,3059532,274.7750,345.5980,281.7650,7.1290,60.63,513,0
515,1754.0000,298.80,1.75,3164160,67980,3071460,274.7790,413.1110,282.2130,12.0210,54.84,515,0
517,1638.0000,315.40,1.85,3176448,68244,3083388,274.7730,297.1210,281.4860,4.5620,52.13,517,0
519,1640.0000,316.20,1.86,3188736,68508,3095316,274.7800,361.1080,281.7110,7.1260,70.13,519,0
521,1632.0000,319.00,1.87,3201024,68772,3107244,274.7960,337.6730,281.6260,6.1640,59.79,521,0
523,1788.0000,304.80,98.72,3213312,69036,3119172,274.7760,488.5840,282.8930,18.9750,56.66,523,0
525,2214.0000,281.00,143.40,3225600,69300,3131100,274.7700,911.8440,323.3710,130.1390,58.57,525,0
527,1626.0000,323.50,1.90,3237888,69564,3143028,274.7890,297.0840,281.6190,4.7490,50.46,527,0
529,2426.0000,276.00,116.12,3250176,69828,3154956,274.7920,1158.8880,392.7810,236.6360,71.57,529,0
531,1671.0000,317.50,1.86,3262464,70092,3166884,280.0790,296.3540,286.9350,4.6780,52.13,531,0
533,2013.0000,284.10,195.91,3274752,70356,3178812,283.6200,699.6220,306.1810,69.8680,58.61,533,0
535,1678.0000,318.00,1.87,3287040,70620,3190740,283.5940,301.0790,290.3280,4.5770,50.20,535,0
537,1684.0000,318.50,1.87,3299328,70884,3202668,283.6010,325.0830,290.3900,5.2700,56.41,537,0
539,2239.0000,280.40,153.36,3311616,71148,3214596,283.6070,864.9910,334.4510,130.7450,59.09,539,0
541,1684.0000,321.00,1.88,3323904,71412,3226524,283.6180,298.2250,290.2660,4.4950,50.28,541,0
543,1717.0000,316.20,1.86,3336192,71676,3238452,283.5820,344.1850,290.5850,6.6080,59.06,543,0
545,1709.0000,318.60,1.87,3348480,71940,3250380,283.5970,327.8430,290.3960,5.2970,56.97,545,0
547,2210.0000,285.30,162.51,3360768,72204,3262308,283.5990,894.2040,317.9990,99.6690,74.08,547,0
549,1684.0000,325.30,1.91,3373056,72468,3274236,283.5800,298.5770,290.2960,4.4590,51.13,549,0
551,1896.0000,308.90,87.79,3385344,72732,3286164,283.5850,562.1250,305.9390,58.3380,64.44,551,0
553,2426.0000,283.30,147.54,3397632,72996,3298092,283.6050,1063.7020,401.9710,201.9340,58.01,553,0
555,1694.0000,327.10,1.92,3409920,73260,3310020,283.5920,300.7800,290.2820,4.5390,49.98,555,0
557,1696.0000,328.00,1.93,3422208,73524,3321948,283.6020,297.7090,290.2420,4.4970,50.07,557,0
559,1835.0000,313.80,1.84,3434496,73788,3333876,283.5910,445.1240,291.0440,10.7680,56.76,559,0
561,1862.0000,313.40,103.05,3446784,74052,3345804,283.5940,499.5960,291.4730,14.8340,59.95,561,0
563,2168.0000,295.90,63.41,3459072,74316,3357732,283.5890,827.6810,339.9640,122.9270,58.56,563,0
565,1738.0000,325.00,1.91,3471360,74580,3369660,283.5930,325.8040,290.2620,5.3690,54.74,565,0
567,1742.0000,325.60,1.91,3483648,74844,3381588,283.6020,358.3970,290.8110,8.2650,60.11,567,0
569,1862.0000,317.30,1.86,3495936,75108,3393516,284.7340,536.4700,293.3800,20.1070,70.76,569,0
571,1953.0000,304.80,103.47,3508224,75372,3405444,286.4690,589.3880,295.0460,23.4240,59.75,571,0
573,1788.0000,323.50,1.90,3520512,75636,3417372,286.4490,398.0080,293.4110,8.3270,54.52,573,0
575,1722.0000,333.40,1.96,3532800,75900,3429300,286.4260,342.2210,293.3770,6.5480,60.05,575,0
577,2835.0000,270.80,223.63,3545088,76164,3441228,286.4520,1427.1250,524.1390,327.1430,67.43,577,0
579,1779.0000,325.40,1.91,3557376,76428,3453156,286.4570,308.9730,293.5160,4.9810,55.02,579,0
581,1732.0000,334.70,1.96,3569664,76692,3465084,286.4440,302.6280,293.1330,4.5170,50.26,581,0
583,1750.0000,332.90,1.85,3581952,76956,3477012,286.4360,304.3400,293.1960,4.6360,50.03,583,0
585,1753.0000,333.50,1.96,3594240,77220,3488940,286.4720,301.2480,293.1680,4.5160,50.05,585,0
587,1770.0000,331.70,1.95,3606528,77484,3500868,286.4560,318.8070,293.2910,5.0030,55.66,587,0
589,1767.0000,333.40,1.96,3618816,77748,3512796,286.4460,315.2080,293.4040,5.2050,55.70,589,0
591,1930.0000,316.80,1.86,3631104,78012,3524724,286.4300,523.4990,296.3890,26.0920,64.40,591,0
593,1761.0000,336.10,1.97,3643392,78276,3536652,286.4370,339.0350,293.3820,6.5100,59.23,593,0
595,1738.0000,341.90,1.71,3655680,78540,3548580,286.4360,364.7840,293.4640,7.2820,60.40,595,0
597,2106.0000,318.60,68.62,3667968,78804,3560508,286.4550,745.4580,334.9030,107.1860,64.44,597,0
599,1789.0000,334.80,1.86,3680256,79068,3572436,286.4380,307.2760,293.1980,4.5830,51.00,599,0
601,2150.0000,296.20,1.74,3692544,79332,3584364,286.4550,754.6910,300.8740,53.8550,65.16,601,0
603,2097.0000,306.50,1.80,3704832,79596,3596292,286.4490,737.5860,301.3990,56.4870,63.96,603,0
605,1780.0000,339.70,1.99,3717120,79860,3608220,286.4320,317.9560,293.1790,4.8530,55.01,605,0
607,2619.0000,282.50,154.85,3729408,80124,3620148,286.4450,1182.2640,391.8750,222.8920,63.10,607,0
609,1940.0000,325.40,1.91,3741696,80388,3632076,286.4220,508.2270,310.6640,58.8900,55.34,609,0
611,1785.0000,341.90,2.01,3753984,80652,3644004,286.4350,323.1340,293.5940,5.6670,54.25,611,0
613,1777.0000,344.20,2.02,3766272,80916,3655932,286.4540,303.4840,293.2130,4.5790,49.59,613,0
615,1770.0000,346.90,2.04,3778560,81180,3667860,286.4210,323.9420,293.3190,5.7030,55.37,615,0
617,1768.0000,348.70,2.04,3790848,81444,3679788,286.4660,359.9820,293.4600,6.7970,66.10,617,0
619,2441.0000,298.90,151.61,3803136,81708,3691716,286.4710,965.7830,344.1790,150.2800,58.21,619,0
621,1788.0000,347.20,2.04,3815424,81972,3703644,286.4310,301.2430,293.1460,4.5320,49.62,621,0
623,2687.0000,299.20,44.32,3827712,82236,3715572,286.4400,1201.2710,490.6490,290.2720,57.75,623,0
625,1969.0000,328.30,1.93,3840000,82500,3727500,286.4540,495.2560,307.9790,48.1680,59.31,625,0
627,1781.0000,351.30,2.06,3852288,82764,3739428,286.4220,301.6820,293.1470,4.4590,51.23,627,0
629,1949.0000,333.90,1.96,3864576,83028,3751356,286.4660,509.8560,303.3840,45.8990,53.96,629,0
631,1806.0000,349.20,2.05,3876864,83292,3763284,286.4490,311.2990,293.3500,4.8580,52.25,631,0
633,1954.0000,335.30,1.97,3889152,83556,3775212,286.4520,547.3190,296.1420,26.4280,67.88,633,0
635,1957.0000,337.00,1.98,3901440,83820,3787140,286.4420,552.3600,297.4550,32.1550,69.97,635,0
637,1951.0000,336.60,1.98,3913728,84084,3799068,286.4670,499.6250,294.1540,16.0520,60.02,637,0
639,1944.0000,336.40,1.98,3926016,84348,3810996,286.4290,461.0840,294.7990,17.6590,56.93,639,0
641,1934.0000,340.50,1.90,3938304,84612,3822924,286.4360,503.5420,294.6050,17.0620,59.78,641,0
643,1818.0000,353.40,2.07,3950592,84876,3834852,286.4550,311.3250,293.2500,4.6340,50.87,643,0
645,2650.0000,315.00,43.89,3962880,85140,3846780,286.4450,1184.3720,517.4480,290.0750,67.75,645,0
647,2187.0000,329.20,74.48,3975168,85404,3858708,286.4420,653.1700,340.3690,97.5940,52.80,647,0
649,2031.0000,337.70,100.50,3987456,85668,3870636,286.4270,560.5100,321.6600,74.1060,58.00,649,0
651,1823.0000,357.00,2.09,3999744,85932,3882564,286.4470,328.6910,293.6220,6.6210,54.98,651,0
653,2237.0000,331.70,68.66,4012032,86196,3894492,286.4570,753.4400,357.4030,134.5200,57.91,653,0
655,1834.0000,357.10,2.09,4024320,86460,3906420,286.4370,303.7890,293.2840,4.5980,49.76,655,0
657,1825.0000,359.60,2.11,4036608,86724,3918348,286.4340,302.5200,293.1500,4.5440,49.92,657,0
659,1824.0000,361.10,2.12,4048896,86988,3930276,286.4340,303.3830,293.1730,4.5240,49.93,659,0
661,1951.0000,344.00,1.92,4061184,87252,3942204,286.4520,485.7820,293.9960,12.2210,70.47,661,0
663,1839.0000,359.90,2.11,4073472,87516,3954132,286.4260,334.6730,293.4190,5.7720,60.56,663,0
665,1979.0000,346.80,2.03,4085760,87780,3966060,286.4350,510.3100,298.1720,32.0630,62.53,665,0
667,2073.0000,335.50,1.97,4098048,88044,3977988,286.4390,597.9820,297.7450,35.6410,59.69,667,0
669,1837.0000,363.90,2.13,4110336,88308,3989916,286.4400,361.7670,293.6000,7.5120,66.85,669,0
671,1970.0000,350.80,2.06,4122624,88572,4001844,286.4210,481.8770,294.9330,18.4780,60.03,671,0
673,2076.0000,337.80,1.98,4134912,88836,4013772,286.4280,639.8440,298.8440,38.3520,66.03,673,0
675,2183.0000,330.70,1.94,4147200,89100,4025700,286.4420,783.3230,308.3620,76.4340,78.61,675,0
677,3374.0000,274.60,112.62,4129551,88956,4008099,286.3900,1736.9900,574.7460,440.6010,70.56,672,5
679,1857.0000,365.50,2.15,4171776,89628,4049556,286.4520,305.1440,293.2390,4.5500,51.09,679,0
681,1844.0000,369.00,2.17,4184064,89892,4061484,286.4300,304.5470,293.2790,4.6190,49.80,681,0
683,1999.0000,353.30,2.08,4196352,90156,4073412,286.4190,511.3990,295.4630,23.2540,62.42,683,0
685,2409.0000,328.10,76.39,4208640,90420,4085340,286.4280,881.7270,336.7500,132.2730,63.48,685,0
687,1858.0000,369.00,2.17,4220928,90684,4097268,286.4420,308.7880,293.2360,4.5380,51.43,687,0
689,2605.0000,331.40,34.31,4095858,89076,3973710,286.3870,1115.5330,441.1610,239.9330,57.46,666,23
691,2024.0000,351.90,2.07,4245504,91212,4121124,286.4340,511.4430,311.3430,59.0840,59.49,691,0
693,1862.0000,371.70,2.18,4257792,91476,4133052,284.1680,308.5120,291.1200,4.7720,53.49,693,0
695,1870.0000,371.40,2.18,4270080,91740,4144980,283.6020,315.1510,290.4540,4.8770,55.74,695,0
697,1844.0000,377.00,2.21,4282368,92004,4156908,283.5760,320.4330,290.5630,5.5430,54.69,697,0
699,1945.0000,364.60,2.14,4294656,92268,4168836,283.5880,461.9690,291.0630,10.9230,64.45,699,0
701,2990.0000,290.50,145.66,4306944,92532,4180764,283.5970,1502.7130,429.5310,317.1920,68.19,701,0
703,1855.0000,378.40,2.22,4319232,92796,4192692,283.5920,299.4910,290.4250,4.4610,51.81,703,0
705,1864.0000,377.80,2.22,4331520,93060,4204620,283.6080,308.5340,290.7060,5.5250,54.31,705,0
707,1871.0000,377.50,2.22,4343808,93324,4216548,283.5810,306.1810,290.4160,4.6520,49.94,707,0
709,2015.0000,364.10,2.14,4356096,93588,4228476,283.5890,505.3000,294.0490,28.9680,60.37,709,0
711,1883.0000,377.40,2.21,4368384,93852,4240404,283.5890,378.8560,291.5110,11.8280,60.80,711,0
713,1859.0000,383.00,2.25,4380672,94116,4252332,283.5890,318.3700,290.4600,4.9820,55.01,713,0
715,1953.0000,369.50,2.17,4392960,94380,4264260,283.5810,418.0430,290.8130,10.3720,59.54,715,0
717,1880.0000,381.20,2.24,4405248,94644,4276188,283.5850,378.0850,291.1210,9.1140,67.80,717,0
719,1874.0000,383.70,2.25,4417536,94908,4288116,283.6040,325.0490,290.5270,5.1290,60.61,719,0
721,2262.0000,345.10,2.02,4429824,95172,4300044,283.5920,746.9980,325.2470,109.6440,70.31,721,0
723,1939.0000,375.60,2.20,4442112,95436,4311972,283.5790,424.6490,290.6840,8.4490,56.97,723,0
725,1894.0000,382.20,2.24,4454400,95700,4323900,285.8720,311.7870,292.7820,4.6570,51.15,725,0
727,1895.0000,382.80,2.25,4466688,95964,4335828,286.4460,311.8620,293.3380,4.6550,51.29,727,0
729,1886.0000,386.10,2.26,4478976,96228,4347756,286.4270,309.5560,293.3160,4.6300,49.66,729,0
731,2359.0000,333.50,1.96,4491264,96492,4359684,286.4240,859.2710,299.0430,51.8820,69.56,731,0
733,2799.0000,331.20,51.97,4503552,96756,4371612,286.4430,1254.1650,410.6670,241.3640,77.50,733,0
735,1961.0000,376.70,2.21,4515840,97020,4383540,286.4450,406.1570,293.4600,7.8180,56.12,735,0
737,1912.0000,385.00,2.26,4528128,97284,4395468,286.4350,347.1630,293.7490,6.3120,59.55,737,0
739,1905.0000,387.60,2.27,4540416,97548,4407396,286.4480,307.0660,293.2640,4.5350,50.61,739,0
741,2055.0000,371.40,2.18,4552704,97812,4419324,286.4680,520.4530,296.6440,26.6560,65.41,741,0
743,1948.0000,382.70,2.24,4564992,98076,4431252,286.4480,407.3290,293.4510,7.3320,55.51,743,0
745,1995.0000,376.60,2.21,4577280,98340,4443180,286.4500,449.6330,293.7610,10.8790,66.52,745,0
747,2211.0000,355.40,2.09,4589568,98604,4455108,286.4610,688.8330,299.8540,47.7260,67.72,747,0
749,1923.0000,388.90,2.28,4601856,98868,4467036,286.4470,343.6610,293.4130,5.4750,60.64,749,0
Sun Mar 15 03:20:50 2015
